Route,Location,URL,Avg Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,votes
Mo' Betta' Holds,Butcher's Branch > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/106415972/mo-betta-holds,3.1,Sport,5.11c,1,80.0,38.05092,-81.07276,30
Sancho Belige,Butcher's Branch > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/106002342/sancho-belige,3.5,Sport,5.11c,1,70.0,38.05092,-81.07276,113
Bicycle Club,Butcher's Branch > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/106419010/bicycle-club,3.1,Sport,5.11d,1,70.0,38.05092,-81.07276,32
All The Right Moves,Butcher's Branch > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/108105086/all-the-right-moves,3.2,Sport,5.11d,1,90.0,38.05092,-81.07276,20
Bourbon Sauce,Butcher's Branch > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/107147178/bourbon-sauce,2.9,Sport,5.11d,1,70.0,38.05092,-81.07276,18
Oh it's you Bob,First Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/107818637/oh-its-you-bob,3.0,Sport,5.11b,1,80.0,38.04588,-81.06645,36
Magnatude,First Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/106480207/magnatude,3.4,Sport,5.11d,1,80.0,38.04588,-81.06645,33
Sand in My Crack (Cuddle Monkey),Rico Suave Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/107792683/sand-in-my-crack-cuddle-monkey,2.3,Trad,5.7,1,50.0,38.04717,-81.06756999999999,89
The Good Old Days,Rico Suave Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/107792690/the-good-old-days,3.0,Trad,5.9,1,60.0,38.04717,-81.06756999999999,44
Rico Suave,Rico Suave Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105963848/rico-suave,3.5,Sport,5.10a,1,70.0,38.04717,-81.06756999999999,387
Second Thoughts,Rico Suave Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/106137047/second-thoughts,2.7,Trad,5.10a,1,50.0,38.04717,-81.06756999999999,33
Totally Tammy,Rico Suave Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/106019836/totally-tammy,2.1,Sport,5.10-,1,50.0,38.04717,-81.06756999999999,139
Grit and Bear It,Rico Suave Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/106019684/grit-and-bear-it,2.0,Sport,5.11a,1,50.0,38.04717,-81.06756999999999,105
Not on the First Date,Rico Suave Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/106137034/not-on-the-first-date,2.2,Sport,5.11c,1,55.0,38.04717,-81.06756999999999,52
Out of the Bag,Rico Suave Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/106461172/out-of-the-bag,3.6,Sport,5.11d,1,80.0,38.04717,-81.06756999999999,96
Raiders of the Lost Crag,Fire and Ice Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/107634200/raiders-of-the-lost-crag,3.3,Trad,5.10b,1,90.0,38.04821,-81.06854,7
Fire,Fire and Ice Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/106036518/fire,1.7,Trad,5.10c,1,40.0,38.04821,-81.06854,3
Ice,Fire and Ice Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/106036505/ice,2.0,Trad,5.11b,1,50.0,38.04821,-81.06854,4
Searching for Sanctuary,White Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/109515386/searching-for-sanctuary,2.8,Trad,5.9,1,80.0,38.04953,-81.0704,4
Hidden Pleasures,White Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/109515392/hidden-pleasures,2.0,Trad,5.9,1,80.0,38.04953,-81.0704,1
J-Tree Route,White Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/109515401/j-tree-route,-1.0,Trad,5.10a,1,60.0,38.04953,-81.0704,0
Almost Heaven,White Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/106848354/almost-heaven,2.2,Sport,5.10b,1,40.0,38.04953,-81.0704,67
"Damn the Lieback, Full Stem Ahead!",White Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/109515377/damn-the-lieback-full-stem-ahead,-1.0,Trad,5.10b,1,80.0,38.04953,-81.0704,0
The Shining,White Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/108286570/the-shining,3.7,Trad,5.11a,1,80.0,38.04953,-81.0704,19
New Clear Potato Meltdown,White Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/106036537/new-clear-potato-meltdown,2.4,Sport,5.11b,1,50.0,38.04953,-81.0704,8
Half & Half,White Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/115326899/half-half,0.0,Trad,5.11b,1,80.0,38.04953,-81.0704,1
I Smell Arete,White Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/108079168/i-smell-arete,1.9,Sport,5.11c,1,75.0,38.04953,-81.0704,8
Moon Child Posse,White Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/106036550/moon-child-posse,3.2,Sport,5.11c,1,90.0,38.04953,-81.0704,30
Jane Fonda’s Total Body Workout,White Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/114495108/jane-fondas-total-body-workout,2.5,Trad,5.11c,1,90.0,38.04953,-81.0704,2
Broken Foot,Seven Eleven Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/115326859/broken-foot,1.0,Trad,5.8,1,60.0,38.05239,-81.07271999999999,1
Dinky Lil' Hybrid,Seven Eleven Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/115164547/dinky-lil-hybrid,1.0,Trad,5.9,1,70.0,38.05239,-81.07271999999999,1
Squirrelly Adventure,Seven Eleven Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/106416004/squirrelly-adventure,1.7,Sport,5.10a,1,70.0,38.05239,-81.07271999999999,24
First Steps,Seven Eleven Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105966939/first-steps,3.0,Sport,5.10c,1,90.0,38.05239,-81.07271999999999,93
Fairtracer,Seven Eleven Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/107636251/fairtracer,3.8,Trad,5.10d,1,90.0,38.05239,-81.07271999999999,49
"Butcher Man, The",Seven Eleven Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/108287530/butcher-man-the,1.3,Sport,5.11a,1,40.0,38.05239,-81.07271999999999,6
Bimbo Shrine,Seven Eleven Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105966934/bimbo-shrine,2.9,Sport,5.11b/c,1,75.0,38.05239,-81.07271999999999,64
Scenic Adult,Seven Eleven Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/106461197/scenic-adult,3.8,Sport,5.11c,1,95.0,38.05239,-81.07271999999999,139
Tony the Tiger,Seven Eleven Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/106944814/tony-the-tiger,3.3,Sport,5.11c,1,80.0,38.05239,-81.07271999999999,113
Tit Speed,Seven Eleven Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/107257149/tit-speed,3.1,Sport,5.11c,1,70.0,38.05239,-81.07271999999999,35
Fearless Symmetry,Seven Eleven Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/110999264/fearless-symmetry,2.3,Sport,5.11c,1,70.0,38.05239,-81.07271999999999,4
Send it Daddy,Upper Kaymoor > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/112818337/send-it-daddy,-1.0,Trad,5.7 PG13,1,60.0,38.04461,-81.06411999999999,0
Shattered Stairs,Lower Kaymoor > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/116709682/shattered-stairs,0.0,Trad,5.7+ PG13,1,50.0,38.05747,-81.07505,1
"Monkey See, Monkey Do",2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105943742/monkey-see-monkey-do,1.8,"Trad, TR",5.5 R,1,40.0,38.07178,-81.08006,39
Horton's Tree,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105943689/hortons-tree,2.0,Trad,5.7,1,30.0,38.07178,-81.08006,63
Easily Flakey,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105943747/easily-flakey,2.8,"Trad, TR",5.7,1,80.0,38.07178,-81.08006,186
Zag,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105944184/zag,2.8,"Trad, TR",5.8,1,,38.07178,-81.08006,170
Penalty Situation,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/107042258/penalty-situation,1.0,"Trad, TR",5.8 PG13,1,30.0,38.07178,-81.08006,1
Mayfly,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105951069/mayfly,2.0,Trad,5.9,1,50.0,38.07178,-81.08006,14
Macho Man,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/111085201/macho-man,2.5,Trad,5.9,1,40.0,38.07178,-81.08006,6
Jaws,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105943880/jaws,3.0,"Trad, TR",5.9+,1,70.0,38.07178,-81.08006,136
Layback,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105951063/layback,2.4,Trad,5.9+,1,50.0,38.07178,-81.08006,81
Chockstone,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105943705/chockstone,3.1,"Trad, TR",5.9+,1,80.0,38.07178,-81.08006,81
Butterbeans,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105951076/butterbeans,3.0,Trad,5.10a,1,50.0,38.07178,-81.08006,42
The Tree Route,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105948012/the-tree-route,3.4,"Trad, TR",5.10a,1,85.0,38.07178,-81.08006,75
Angel's Arete,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105944188/angels-arete,3.5,"Trad, TR",5.10a R,1,70.0,38.07178,-81.08006,76
Dogfight,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/106031215/dogfight,1.9,Trad,5.10b,1,40.0,38.07178,-81.08006,8
Blunder and Frightening,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/108041116/blunder-and-frightening,2.8,"Trad, TR",5.10b,1,50.0,38.07178,-81.08006,5
Underfling,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105948008/underfling,2.5,Trad,5.10b/c,1,75.0,38.07178,-81.08006,20
Labor Day,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105951057/labor-day,2.6,Trad,5.10c,1,80.0,38.07178,-81.08006,46
High Times,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105951052/high-times,2.9,Trad,5.10+,1,40.0,38.07178,-81.08006,71
Handsome and Well-Hung,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105943685/handsome-and-well-hung,3.4,Trad,5.11a,1,80.0,38.07178,-81.08006,60
Raptured,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/108350605/raptured,3.0,Trad,5.11a,1,70.0,38.07178,-81.08006,3
Englishman's Crack,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105944192/englishmans-crack,3.1,Trad,5.11b,1,85.0,38.07178,-81.08006,31
Mean Old Mr. Gravity,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105943693/mean-old-mr-gravity,2.5,Sport,5.11b,1,70.0,38.07178,-81.08006,15
Marionette,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105944174/marionette,3.8,"Trad, TR",5.11c,1,80.0,38.07178,-81.08006,40
A Touch of Tango,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/108339943/a-touch-of-tango,3.0,Trad,5.11c,1,70.0,38.07178,-81.08006,5
International Incident,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/107521960/international-incident,2.5,Trad,5.11+ PG13,1,70.0,38.07178,-81.08006,2
Dresden Corner,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105961494/dresden-corner,3.9,Trad,5.11d R,1,70.0,38.07178,-81.08006,17
Preferred Dynamics,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/113408593/preferred-dynamics,3.0,Trad,5.11d,1,80.0,38.07178,-81.08006,1
Beginners Only,3 Maranatha Area > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/106570206/beginners-only,1.8,Trad,5.7,1,50.0,38.07311,-81.07947,48
Where Real Men Dare,3 Maranatha Area > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105961603/where-real-men-dare,2.5,Trad,5.8,1,70.0,38.07311,-81.07947,51
Your Mother...,3 Maranatha Area > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105993531/your-mother,3.0,Trad,5.9,1,50.0,38.07311,-81.07947,21
Maranatha,3 Maranatha Area > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/106175499/maranatha,3.1,Trad,5.10c,1,65.0,38.07311,-81.07947,46
Two Edged Sword,3 Maranatha Area > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/106237478/two-edged-sword,3.0,Trad,5.10d,1,60.0,38.07311,-81.07947,1
The Force,3 Maranatha Area > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/107953083/the-force,2.0,Trad,5.11c,1,40.0,38.07311,-81.07947,2
Agent Orange,3 Maranatha Area > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105961569/agent-orange,4.0,Trad,5.11d,1,70.0,38.07311,-81.07947,20
Talking with Angels,3 Maranatha Area > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia,https://www.mountainproject.com/route/105961608/talking-with-angels,3.0,Trad,5.11d PG13,1,70.0,38.07311,-81.07947,2
